amfi_code,date,nav,scheme_name,fund_house,category
119599,2025-12-15,93.8224,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-16,94.3279,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-17,93.1621,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-18,94.0596,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-19,94.0915,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-20,94.0915,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-21,94.0915,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-22,91.8379,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-23,92.5291,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-24,91.7709,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-25,93.1345,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-26,93.2178,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-27,93.2178,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-28,93.2178,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-29,93.8821,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-30,92.5577,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2025-12-31,91.7827,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-01,91.2017,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-02,92.5213,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-03,92.5213,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-04,92.5213,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-05,95.0809,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-06,93.9649,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-07,95.6554,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-08,92.5229,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-09,90.8784,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-10,90.8784,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-11,90.8784,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-12,89.5947,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-13,87.7831,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-14,85.6958,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-15,86.3303,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-16,86.1149,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-17,86.1149,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-18,86.1149,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-19,86.7066,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-20,87.7312,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-21,88.1759,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-22,89.1718,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-23,89.152,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-24,89.152,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-25,89.152,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-26,87.5774,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-27,89.1263,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-28,88.3804,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-29,87.1638,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-30,86.9958,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-01-31,86.9958,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-01,86.9958,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-02,85.8291,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-03,85.3411,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-04,85.8797,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-05,86.4276,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-06,85.2886,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-07,85.2886,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-08,85.2886,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-09,84.7099,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-10,86.2306,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-11,86.9832,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-12,89.9512,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-13,91.7187,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-14,91.7187,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-15,91.7187,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-16,93.4681,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-17,91.5272,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-18,92.7158,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-19,92.7192,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-20,91.9984,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-21,91.9984,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-22,91.9984,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-23,92.3227,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-24,93.7891,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-25,94.6144,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-26,93.3959,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-27,94.5769,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-02-28,94.5769,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-01,94.5769,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-02,93.7138,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-03,94.1163,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-04,93.7495,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-05,93.5085,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-06,94.7264,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-07,94.7264,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-08,94.7264,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-09,93.2687,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-10,96.2541,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-11,93.6145,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-12,92.8185,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-13,93.4427,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-14,93.4427,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-15,93.4427,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-16,94.389,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-17,94.322,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-18,94.3191,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-19,95.0138,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-20,94.7514,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-21,94.7514,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-22,94.7514,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-23,96.9379,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-24,98.3135,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-25,99.7613,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-26,98.3407,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-27,98.3036,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-28,98.3036,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-29,98.3036,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-30,97.925,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-03-31,96.4706,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-01,97.104,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-02,96.3694,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-03,97.4543,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-04,97.4543,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-05,97.4543,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-06,95.9093,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-07,98.6273,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-08,97.3298,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-09,97.7518,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-10,99.0649,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-11,99.0649,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-12,99.0649,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-13,98.2644,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-14,99.6795,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-15,97.8538,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-16,100.2049,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-17,100.3147,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-18,100.3147,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-19,100.3147,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-20,99.4637,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-21,99.0827,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-22,100.4406,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-23,99.6073,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-24,98.5247,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-25,98.5247,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-26,98.5247,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-27,98.2673,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-28,96.5469,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-29,99.4418,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-04-30,98.6448,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-01,100.0326,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-02,100.0326,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-03,100.0326,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-04,100.4507,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-05,98.9917,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-06,99.0688,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-07,100.3872,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-08,100.1774,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-09,100.1774,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-10,100.1774,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-11,102.1667,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-12,103.9142,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-13,105.5211,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-14,104.8515,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-15,103.1735,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-16,103.1735,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-17,103.1735,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-18,102.2705,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-19,102.6767,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-20,103.6535,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-21,100.2561,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-22,100.3308,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-23,100.3308,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-24,100.3308,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-25,100.6688,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-26,100.3172,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-27,102.4676,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-28,103.2405,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
119599,2026-05-29,105.4849,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
120503,2023-05-29,79.793,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-05-30,79.7873,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-05-31,78.2777,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-01,78.5512,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-02,78.9058,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-03,78.9058,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-04,78.9058,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-05,80.1218,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-06,80.0262,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-07,80.3564,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-08,79.7895,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-09,79.5801,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-10,79.5801,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-11,79.5801,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-12,78.5574,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-13,78.463,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-14,78.2924,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-15,78.5398,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-16,78.1493,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-17,78.1493,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-18,78.1493,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-19,78.2472,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-20,78.0577,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-21,77.87,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-22,77.9654,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-23,78.0335,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-24,78.0335,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-25,78.0335,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-26,78.5996,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-27,78.5566,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-28,78.355,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-29,78.2705,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-06-30,77.8189,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-01,77.8189,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-02,77.8189,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-03,77.6123,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-04,79.0558,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-05,78.4625,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-06,78.3103,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-07,78.0835,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-08,78.0835,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-09,78.0835,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-10,77.9536,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-11,77.7663,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-12,77.9983,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-13,76.8704,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-14,77.6168,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-15,77.6168,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-16,77.6168,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-17,78.0913,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-18,77.2799,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-19,75.7878,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-20,75.1763,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-21,75.0543,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-22,75.0543,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-23,75.0543,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-24,76.8215,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-25,77.2303,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-26,76.0481,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-27,75.6259,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-28,75.6295,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-29,75.6295,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-30,75.6295,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-07-31,75.838,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-01,75.0024,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-02,74.9518,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-03,74.5174,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-04,73.8336,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-05,73.8336,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-06,73.8336,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-07,74.041,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-08,74.5865,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-09,75.1806,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-10,75.6014,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-11,75.3093,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-12,75.3093,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-13,75.3093,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-14,75.8245,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-15,76.0707,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-16,76.1999,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-17,75.8291,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-18,75.5365,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-19,75.5365,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-20,75.5365,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-21,75.6247,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-22,77.3095,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-23,77.5551,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-24,77.178,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-25,76.6531,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-26,76.6531,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-27,76.6531,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-28,76.3607,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-29,77.8813,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-30,77.6476,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-08-31,78.3115,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
120503,2023-09-01,78.0926,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
